subject_id,group,message_order,message_id,date,message,annotator_1_label,annotator_1_dimension,annotator_2_label,annotator_2_dimension,annotator_3_label,annotator_3_dimension,final_label,final_dimension,notes
subject459,control,15,523387233,2020-06-25 08:42:44,Valla no hay tanta diferencia excepto el españolito ese si nos lleva mas,,,,,,,,,
subject459,control,16,53442351526,2020-06-25 08:43:09,Bueno se dice que Al que madruga dios lo ayuda cara llorando de risa asi que bien,,,,,,,,,
subject459,control,17,82175464047,2020-06-25 08:43:56,Pues aca aun no es tan tarde asi que yo me quedo un poco mas,,,,,,,,,
subject459,control,18,40303524861,2020-06-25 08:44:10,Aca donde yo 1:44 am,,,,,,,,,
subject459,control,19,54691113398,2020-06-25 08:53:25,Y asi pues versátil toda la musica la escucho y la tolero,,,,,,,,,
subject459,control,20,89396012770,2020-06-25 08:53:34,Mas no toda me gusta pero conozco todo,,,,,,,,,
subject459,control,21,97137284224,2020-06-25 08:57:43,Que Musica Escuchas Tu .. ! ?,,,,,,,,,
subject461,bsa,1,70169442739,2022-01-18 21:55:22,Alguien esta dejando de tomar antideresivo ?,,,,,,,,,
subject461,bsa,2,49701940738,2022-01-18 21:56:59,"Yo ahora estoi dejando de tomar el escoitalopram , llevo 8 años tomandolo …",,,,,,,,,
subject461,bsa,3,35559407741,2022-01-18 21:57:57,"No , siempre he tomado 1 al dia , ahora llevo 1 semana tomando media",,,,,,,,,
subject461,bsa,4,67164209884,2022-01-18 21:58:13,Ahora estoi tomando 1 quarto,,,,,,,,,
subject461,bsa,5,70130855262,2022-01-18 21:58:38,Estoi ahora con un quarto de pastilla,,,,,,,,,
subject461,bsa,6,3165713412,2022-01-18 21:59:12,Tengo como fobia social evito a la gente i cuando me hablan .. hablo rapido como desganado …,,,,,,,,,
subject461,bsa,7,79241723577,2022-01-18 21:59:28,Mi mujer dice que es abstinencia,,,,,,,,,
subject461,bsa,8,1911099428,2022-01-18 22:00:10,Me an recetado muchos,,,,,,,,,
subject461,bsa,9,2191125490,2022-01-18 22:00:47,Alchol salia mucho de fiesta,,,,,,,,,
subject461,bsa,10,92467559872,2022-01-18 22:01:18,Es antidepresivo i te calma la ansiedad a la vez,,,,,,,,,
subject461,bsa,11,61416068252,2022-01-18 22:03:54,Pero es buen anti,,,,,,,,,
subject461,bsa,12,52424139645,2022-01-18 22:04:36,Hasta que el cuerpo se acostumbra,,,,,,,,,
subject461,bsa,13,94922919334,2022-01-18 22:05:36,Alguien esta dejando el antidepresivo ?,,,,,,,,,
subject461,bsa,14,95638654016,2022-01-18 22:06:03,A ver si me podeis dar consejos,,,,,,,,,
subject461,bsa,15,88021490976,2022-01-18 22:06:17,Soy español de barcelona,,,,,,,,,
subject461,bsa,16,92936989382,2022-01-18 22:07:24,Que tal te fue ?,,,,,,,,,
subject461,bsa,17,694384055,2022-01-18 22:08:01,Sentiste tristeza ? Ponias caras tristes invuluntariamente,,,,,,,,,
subject461,bsa,18,3162092905,2022-01-18 22:09:54,Yo ahora me siento muy débil i triste,,,,,,,,,
subject461,bsa,19,45501187541,2022-01-18 22:10:13,Como bien i hago deporte,,,,,,,,,
subject461,bsa,20,5813965431,2022-01-18 22:10:33,Pero hoy he notado q me encuentro débil,,,,,,,,,
subject461,bsa,21,21347316442,2022-01-18 22:11:28,"Interiormente estoi normal , pero pongo cara triste involuntario",,,,,,,,,
subject461,bsa,22,84753241826,2022-01-18 22:11:48,Cuanto puede durar la abstinencia ?,,,,,,,,,
subject461,bsa,23,74736895975,2022-01-18 22:12:59,Mi medico me dice que lo siga tomando … pero son 8 años ya i me he marcado el gran reto de este año de dejarlo,,,,,,,,,
subject461,bsa,24,8390105704,2022-01-18 22:13:22,Mi pareja me dice q puedo dejarlo .. que es mental .,,,,,,,,,
subject461,bsa,25,37649871444,2022-01-18 22:13:56,Soi deportista alegre aventurero,,,,,,,,,
subject461,bsa,26,89247165318,2022-01-18 22:14:25,No tengo ningun motivo a dia de hoy por que entristecerme,,,,,,,,,
subject461,bsa,27,85974790661,2022-01-18 22:15:01,Espero no tomar nada en febrero,,,,,,,,,
subject461,bsa,28,68800112957,2022-01-18 22:15:45,Si son muchos años tomandola,,,,,,,,,
subject461,bsa,29,65788581793,2022-01-18 22:15:52,Por eso quiero dejarlo,,,,,,,,,
subject461,bsa,30,17733149483,2022-01-18 22:16:56,"Desde q he disminuido me siento mas natural , , noto que disfruto mas haciendo las cosas",,,,,,,,,
subject461,bsa,31,29961666935,2022-01-18 22:17:34,Cuanto puede durar el sindrome de abstinencia ?,,,,,,,,,
subject461,bsa,32,10311552124,2022-01-18 22:21:21,"Si , por q si diera el caso que ojala que no , que podria pasar ?",,,,,,,,,
subject461,bsa,33,49805504692,2022-01-23 14:17:12,Alguien toma diazepam 2 ” 5 mg ?,,,,,,,,,
subject461,bsa,34,3207365636,2022-02-22 00:16:01,Recomiendo trabajar la respiración con un glovo ayuda mucho para el tema de la ansiedad,,,,,,,,,
subject469,bsf,1,54086436931,2021-09-24 17:18:35,Alguien para hablar cara de por favor,,,,,,,,,
subject469,bsf,2,34028255552,2021-09-24 17:21:56,Me siento muy mal cara de por favor cara desanimada,,,,,,,,,
subject469,bsf,3,48644893043,2021-09-24 17:23:12,Me rompieron el corazón y muy feo,,,,,,,,,
subject469,bsf,4,34775764491,2021-09-24 17:23:35,Siento tanto dolor y odio,,,,,,,,,
subject469,bsf,5,76279560858,2021-09-24 17:24:47,Q no le importo arruinarme la vida,,,,,,,,,
subject469,bsf,6,39424461996,2021-09-24 17:26:00,Me engaño me ilusióno y me utilizo cara cabreada,,,,,,,,,
subject469,bsf,7,39321534214,2021-09-24 17:26:45,Y hay momentos que no tengo ganas de vivir,,,,,,,,,
subject469,bsf,8,45233683292,2021-09-24 17:29:12,Xq me pidió fotos,,,,,,,,,
subject469,bsf,9,33239075557,2021-09-24 17:30:25,cara desanimada Si,,,,,,,,,
subject469,bsf,10,789940424,2021-09-24 17:30:25,Y lo peor es que no lo conozco en persona,,,,,,,,,
subject469,bsf,11,63096166920,2021-09-24 17:30:41,Pero hablamos dos años y medio,,,,,,,,,
subject469,bsf,12,27717125801,2021-09-24 17:30:41,Pensé que lo conocía,,,,,,,,,
subject469,bsf,13,4500172334,2021-09-24 17:30:41,Pero no cara desanimada,,,,,,,,,
subject469,bsf,14,57971436504,2021-09-24 17:33:33,De echo si lo hizo,,,,,,,,,
subject469,bsf,15,92161496012,2021-09-24 17:35:38,Lo único que se me ocurrio fue eliminar mi cuenta por unos meses,,,,,,,,,
subject469,bsf,16,90859802399,2021-09-24 17:36:21,Me amenazó diciendo que se lo iba a mandar a mis padres y lo iba a subir a las redes sociales,,,,,,,,,
subject469,bsf,17,36348230754,2021-09-24 17:36:32,Si cara cabreada cara cabreada,,,,,,,,,
subject469,bsf,18,43252237634,2021-09-24 17:36:52,Pero me siento estúpida,,,,,,,,,
subject469,bsf,19,17987309039,2021-09-24 17:37:17,Xq sigo sintiendo algo por el cara de por favor,,,,,,,,,
subject469,bsf,20,69248721846,2021-09-24 17:37:33,Me dijo tantas cosas bonitas,,,,,,,,,
subject469,bsf,21,16236107515,2021-09-24 17:39:04,Ahora pienso que todos los hombres,,,,,,,,,
subject469,bsf,22,79927460703,2021-09-24 17:39:29,Solo te quieren para una cosa,,,,,,,,,
subject469,bsf,23,44811878761,2021-09-24 17:42:04,Sabes me dan unas ganas de vengarme de el,,,,,,,,,
subject469,bsf,24,21473913789,2021-09-24 17:43:07,Y quisiera q se sintiera como yo me siento,,,,,,,,,
subject469,bsf,25,90424994586,2021-09-24 17:43:21,El me dijo que no era igual que todos,,,,,,,,,
subject469,bsf,26,29191874131,2021-09-24 17:43:46,En eso no me mintió,,,,,,,,,
subject469,bsf,27,14016008145,2021-09-24 17:44:45,Siempre se molestaba conmigo por tonterías,,,,,,,,,
subject469,bsf,28,42272287239,2021-09-24 17:46:13,Si cara cabreada,,,,,,,,,
subject469,bsf,29,23531456142,2021-09-24 17:46:19,Pero todavía sigo sintiendo algo por el,,,,,,,,,
subject469,bsf,30,46347959856,2021-09-24 17:46:20,Y eso me molesta,,,,,,,,,
subject469,bsf,31,98651008054,2021-09-24 17:47:00,Solo fui su diversión,,,,,,,,,
subject469,bsf,32,52815880447,2021-09-24 17:48:39,Pero lo hice por amor,,,,,,,,,
subject469,bsf,33,74551714568,2021-09-24 17:48:40,Pero cuando una cree estar enamorada es pendeja,,,,,,,,,
subject469,bsf,34,97315928313,2021-09-24 17:49:23,Gracias cara de por favor muchas gracias,,,,,,,,,
subject469,bsf,35,61115160663,2021-09-24 17:49:44,Enserió necesitaba hablar con alguien,,,,,,,,,
subject469,bsf,36,91995791669,2021-09-24 17:50:10,Quisiera dejar de sentir esto y enterrar este dolor,,,,,,,,,
subject469,bsf,37,99783035931,2021-09-24 17:54:08,Y lo peor es que me enteré que no estaba hablando con la persona de la foto de perfil,,,,,,,,,
subject469,bsf,38,44643803786,2021-09-24 17:55:19,Como dicen el q la haci aquí la paga,,,,,,,,,
subject47,bsf,1,74021460880,2020-09-08 04:07:09,Soy de comer mucho :( y me hacen sentir peor por eso .,,,,,,,,,
subject47,bsf,2,10426756232,2020-09-08 04:07:33,En este momento mal,,,,,,,,,
subject47,bsf,3,16768167758,2020-09-08 04:08:52,No es nada grave en realidad,,,,,,,,,
subject47,bsf,4,20496151937,2020-09-08 04:09:40,"Pero mis padres comenzaron a decir que estaba muy gorda , que tengo que parar de comer y otras cosas más . No es nada , pero si me afecta mucho",,,,,,,,,
subject47,bsf,5,7542296791,2020-09-08 04:11:46,No es tanto el comentario . Es que ellos saben que tengo depresión y más que en el paso me provocaba el vómito y me cortaba para evitar comer,,,,,,,,,
subject47,bsf,6,58683701022,2020-09-08 04:11:53,Y eso es lo que lastima en realidad,,,,,,,,,
subject47,bsf,7,74611660391,2020-09-08 04:14:16,"Si , trato de no prestar atención . Solo me pongo a llorar y respirar profundo",,,,,,,,,
subject47,bsf,8,65227499332,2020-09-08 04:15:34,"Claro , escribo y dibujo .",,,,,,,,,
subject47,bsf,9,3403729274,2020-09-08 04:17:38,"Si , pero actualmente la saqué de Wattpad . Perdí las ideas . Pero en cambio tengo una pág en facebook . Se llama catarsis , tengo muchos escritos . Con diferentes temas de la sociedad . Y algunas frases con las cuales las personas se siente identificadas en algún momento de sus vidasm",,,,,,,,,
subject47,bsf,10,8104948664,2020-09-08 04:17:46,Pueden echar un vistazo si desean,,,,,,,,,
subject47,bsf,11,92242632905,2020-09-08 04:18:22,"También me gusta el maquillaje , maquillaje artístico",,,,,,,,,
subject47,bsf,12,40403742963,2020-09-08 04:19:54,"Me encanta el arte y lo que puede expresar , por eso me gusta .",,,,,,,,,
subject47,bsf,13,99663180409,2020-09-08 04:20:36,Son solo algunos de ellos,,,,,,,,,
subject47,bsf,14,9341961894,2020-09-08 04:23:36,"Me encantaría hacer un cómic el problema sería no tener los materiales . Por eso no lo hago , ya que los dibujos digitales los hago en mi teléfono con el dedo ajajaja , y es algo complicado .",,,,,,,,,
subject47,bsf,15,20467038467,2020-09-08 04:24:26,"En Wattpad tengo una historia , pero como comenté la baje por falta de tema . Y por eso tengo mi pág , no tiene muchos seguidores , solo unos 800 pero las pocas personas que tengo me apoyan",,,,,,,,,
subject47,bsf,16,67296326181,2020-09-08 04:25:10,Estos son unos de los que más me gustan,,,,,,,,,
subject47,bsf,17,55765064011,2020-09-08 04:25:40,"Pues si , eso si . Y me encanta la verdad . manos aplaudiendo corazón rojo",,,,,,,,,
subject47,bsf,18,91516957781,2020-09-08 04:26:37,"Pero , cuéntame de ti .",,,,,,,,,
subject47,bsf,19,44312249550,2020-09-08 04:26:48,O de ustedes claramente,,,,,,,,,
subject47,bsf,20,39487829004,2020-09-08 04:28:12,Me gusta pasar tiempo conociendo a las personas .,,,,,,,,,
subject47,bsf,21,64705327767,2020-09-08 04:28:27,"No sé , lo que menos le guste .",,,,,,,,,
subject47,bsf,22,3790155741,2020-09-08 04:31:51,Escuchar música es genial,,,,,,,,,
subject47,bsf,23,92826021914,2020-09-08 04:32:21,Feliz cumpleaños para tu pareja que siga cumpliendo muchos años más,,,,,,,,,
subject47,bsf,24,1463133802,2020-09-08 04:33:24,Que tipo de música te gusta ?,,,,,,,,,
subject47,bsf,25,78084977403,2020-09-08 04:34:32,"Genial , yo soy de Venezuela . Aunque actualmente estoy en Colombia",,,,,,,,,
subject47,bsf,26,20802438384,2020-09-08 04:36:58,"Pues bien , bien . Quizás en este momento un poco complicado por la situación , pero estamos bien",,,,,,,,,
subject47,bsf,27,20302252780,2020-09-08 04:37:13,"Y a ti , cómo te va en Venezuela ?",,,,,,,,,
subject47,bsf,28,29847509295,2020-09-08 04:45:14,Es un excelente pensar . Y solo con despertar un día más es algo bueno y positivo .,,,,,,,,,
subject47,bsf,29,94914166441,2020-09-09 04:49:05,Puedes hablar conmigo si lo deseas,,,,,,,,,
subject472,bsa,1,36374840719,2021-01-25 16:53:43,¿ De dónde sois ? Yo de España,,,,,,,,,
subject472,bsa,2,24664205367,2021-01-25 17:07:34,"Hola Carlos , yo también soy nueva",,,,,,,,,
subject472,bsa,3,6863202556,2021-01-25 17:13:51,"Ah , vale , pues hola Ezequiel",,,,,,,,,
subject472,bsa,4,12238107111,2021-01-25 18:34:49,Es difícil ... Solo transmitirle que si necesita desahogarse que sepa que puede contar contigo,,,,,,,,,
subject472,bsa,5,40385350992,2021-01-25 19:19:17,"Yo no lo tengo diagnosticado , pero lo que tengo es infinita tristeza",,,,,,,,,
subject472,bsa,6,55038562198,2021-01-25 19:41:34,Yo no tengo psicosis visual,,,,,,,,,
subject472,bsa,7,66126932115,2021-01-26 13:56:58,Eso es lo que no entiendo ...,,,,,,,,,
subject472,bsa,8,64660609655,2021-01-26 15:09:12,Se referirá a ponernos bien,,,,,,,,,
subject472,bsa,9,43399204186,2021-01-29 13:10:12,"La hostelería se está llevando una parte importante , pero en general todos los sectores están siendo afectados ... Ojalá todo vuelva pronto como antes",,,,,,,,,
subject472,bsa,10,70442232,2021-01-29 14:50:49,Discrepo ... No debes depender de nadie para ser feliz,,,,,,,,,
subject472,bsa,11,67246676711,2021-01-30 09:40:52,"Hola Carmen , yo de Jaén",,,,,,,,,
subject472,bsa,12,81031216651,2021-01-30 10:30:52,Aquí en España es ya 10:30,,,,,,,,,
subject472,bsa,13,18545544562,2021-01-30 12:50:48,"No , no he conocido nadie",,,,,,,,,
subject472,bsa,14,29166017961,2021-01-30 16:06:56,"Yo estoy muy parecida a ti , mamá hace también hace 7 meses",,,,,,,,,
subject472,bsa,15,13810707755,2021-01-30 16:29:36,Ana aquí estamos para ayudarnos los unos a los otros,,,,,,,,,
subject472,bsa,16,95316178822,2021-01-30 16:49:29,Yo soy de Jaén,,,,,,,,,
subject472,bsa,17,5734787754,2021-01-30 16:50:30,"A mi no me pesa la maternidad , pero reconozco que no tengo el apoyo que hubiera querido por parte de mi pareja",,,,,,,,,
subject472,bsa,18,95645234709,2021-01-30 16:51:49,Absorve aunque a mi realmente no me agota ... Lo que me desespera es ver a mi pareja que no participa,,,,,,,,,
subject472,bsa,19,43304825821,2021-01-30 16:52:03,¿ Qué le ocurre a tu niño ?,,,,,,,,,
subject472,bsa,20,4547379072,2021-01-30 16:52:26,Creo que por desgracia es más común de lo que imaginamos,,,,,,,,,
subject472,bsa,21,11332794005,2021-01-30 16:53:12,Ya se lo he dicho ... directamente asumo que es así ... Hay días que lloro y otros que lo llevo mejor,,,,,,,,,
subject472,bsa,22,15309909163,2021-01-30 16:53:22,Como quieras cara lanzando un beso,,,,,,,,,
subject472,bsa,23,23295470064,2021-01-30 16:55:41,"Si , alguna vez lo he pensado",,,,,,,,,
subject472,bsa,24,6175596605,2021-01-30 16:56:38,¿ Qué oposiciones estudias ?,,,,,,,,,
subject472,bsa,25,57342922451,2021-01-30 17:00:03,En mi caso la economía de mi hogar es al 50 %,,,,,,,,,
subject472,bsa,26,31683286812,2021-01-30 17:01:29,"No , claro , eso ahora cerrado",,,,,,,,,
subject472,bsa,27,6119131361,2021-01-30 17:02:24,Yo me refiero a que cada uno tenemos nuestro trabajo y dividimos los gastos del hogar al 50 % Pero luego el trabajo del hogar no es al 50 %,,,,,,,,,
subject472,bsa,28,83302192761,2021-02-06 19:34:00,Todos alguna vez estamos tristes,,,,,,,,,
subject472,bsa,29,9888257522,2021-02-06 19:53:01,De la otra punta cara llorando de risa,,,,,,,,,
subject472,bsa,30,28452349579,2021-02-06 20:08:06,"Los que sois de España , ¿ recomendais algún psicólogo ?",,,,,,,,,
subject472,bsa,31,94075889207,2021-02-06 20:11:30,Pero supongo que zona da igual ... Ahora casi mejor online por tema covid,,,,,,,,,
subject472,bsa,32,44345164577,2021-02-07 01:25:17,"Hola Reme . Escribes muy bien , no es fácil expresar tan bien",,,,,,,,,
subject472,bsa,33,9112269450,2021-02-08 08:59:00,Pues por desgracia todavía nos queda un tiempo con ella,,,,,,,,,
subject483,control,1,49952498173,2020-05-23 08:35:17,Bro emilia ahí donde la ves es una ganadora a pesar de todos esos problemas tiene un don que pocos tienen,,,,,,,,,
subject483,control,2,32696698845,2020-05-24 01:08:46,Matías tienes que poner de tu parte bro,,,,,,,,,
subject483,control,3,7809345064,2020-05-24 01:08:46,Tienes que estar seguro de ti mismo .,,,,,,,,,
subject483,control,4,38437843574,2020-05-24 01:12:33,Tengo ganas de salir ahora mismo jaja .,,,,,,,,,
subject483,control,5,15633549760,2020-05-24 01:12:58,Te gustaría acompañarme en mi aventura emy ?,,,,,,,,,
subject483,control,6,41287413136,2020-05-24 01:13:38,Bueno si quieres te puedes sumar.No te vas arrepentir,,,,,,,,,
subject483,control,7,71988725016,2020-05-24 01:14:45,Voy hacia un party en la playa,,,,,,,,,
subject483,control,8,62897769075,2020-05-24 01:15:11,Te gusta la playa princesa ?,,,,,,,,,
subject483,control,9,54591090217,2020-05-24 01:18:15,"Si , vamos sube que te llevo preciosa",,,,,,,,,
subject483,control,10,36736208868,2020-05-24 01:20:26,No te preocupes tengo una manta para que te seques en el maletero preciosa.Vengo preparado jaja,,,,,,,,,
subject483,control,11,48340970802,2020-05-24 01:21:20,Que te gustaría beber ?,,,,,,,,,
subject483,control,12,78669902906,2020-05-25 08:06:38,Cuanto tiempo hace que conoces a esa chica bro ?,,,,,,,,,
subject483,control,13,57796845460,2020-05-26 03:17:15,Hola grupo . cara guiñando el ojo,,,,,,,,,
subject483,control,14,7425284383,2020-05-26 03:25:21,Como los trata la noche ?,,,,,,,,,
subject483,control,15,62825739093,2020-05-26 14:12:16,YO AMO A EMILIAAAAA CON TODO MI CORAZÓN .,,,,,,,,,
subject484,bsa,1,19189798467,2021-01-23 02:48:32,Hola amigos quiero pedirle un consejo ustedes como asen para olvidar los problemas de su casa,,,,,,,,,
subject484,bsa,2,41789382310,2021-01-23 02:49:07,Cuando sientes que todo tus amigos te dieron la espalda cuando mas lo necesitates,,,,,,,,,
subject484,bsa,3,20791185800,2021-01-23 02:51:39,En esto momento pienso que los amigos no existenn,,,,,,,,,
subject484,bsa,4,84283393986,2021-01-23 02:52:36,No me gusta contar los problema a la gente hasta ahorita y lo estoy haciendo de forma anonima para que nadien me vea llorar,,,,,,,,,
subject484,bsa,5,95980967143,2021-01-23 02:55:08,No se por que me esta pasando esto yo fui el mejor de mi clases antes y ahora que voy en la prepa muy apenas alcanso a pasar,,,,,,,,,
subject484,bsa,6,29152414463,2021-01-23 02:56:01,Y lo problema esconomico me siento acabo no mas pienso que soy un estorbo en mi familia,,,,,,,,,
subject484,bsa,7,53177156050,2021-01-23 02:56:14,Creo que es mejor ya no estar en este mundo,,,,,,,,,
subject484,bsa,8,69827073450,2021-01-23 02:59:22,En todas no se porque intento dar todo de mi y no puedo me siento triste y lo peor es que nadien qe me conozca lo sabe,,,,,,,,,
subject484,bsa,9,36082869405,2021-01-23 03:03:45,En matrmaticas algebra era el mejor,,,,,,,,,
subject484,bsa,10,48417368856,2021-01-23 03:08:20,Gracias por su ayuda primera vez sientio que alguien me esta ayudando cara de por favor cara llorando fuerte cara llorando fuerte,,,,,,,,,
subject484,bsa,11,76204660905,2021-01-23 03:10:19,Gracias ya me hiciste sentir mejor muchas gracias,,,,,,,,,
subject484,bsa,12,84844594761,2021-02-19 09:10:28,La verdad te complendo mi padre siento qe no me quiere,,,,,,,,,
subject484,bsa,13,98577184017,2021-02-19 09:10:48,Pero la verdad uno se acostumbra,,,,,,,,,
subject484,bsa,14,78355379513,2021-02-19 09:11:24,Peri que eso no te aga sentir mal tu lucha y se mejor es lo que yo hize,,,,,,,,,
subject489,bsa,1,68739942954,2021-01-13 01:11:49,Solo los que sufrimos depresión sabemos lo difícil que es cara desanimada,,,,,,,,,
subject489,bsa,2,88345600256,2021-01-13 01:42:52,Que tal podemos estar como para buscar apoyo en otros en un chat ? cara desanimada,,,,,,,,,
